,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2023-10-23,0.021662667393684387,1.0,1.0,0.0006940140219049429,0.0006940140219049429,93374.12783533688,0.0,0.001451216169693162
2023-10-24,0.023087535053491592,1.0,1.0,0.00254336966408375,0.00254336966408375,93611.61275948356,0.0,0.001451216169693162
2023-10-25,0.009126637130975723,1.0,1.0,-0.01349171487584,-0.01349171487584,92348.63157106505,0.0,0.001451216169693162
2023-10-26,0.0026076287031173706,0.0,1.0,-0.024605540020194328,-0.024605540020194328,90076.34362113303,0.0,0.001451216169693162
2023-10-27,-0.004851065576076508,-1.0,-1.0,0.007969118474949521,-0.008969118474949522,89268.43822340482,0.001,0.0024512161696931623
2023-10-30,-0.007968517020344734,-1.0,-0.35,0.012305496029690222,-0.004631923610391577,88854.95363673505,0.00032500000000000004,0.0027762161696931625
2023-10-31,-0.0003934428095817566,0.0,-0.35,0.002818822525595621,-0.0009865878839584673,88767.29041604736,0.0,0.0027762161696931625
2023-11-01,-0.0007376205176115036,0.0,0.0,0.018738664398951332,-0.000175,88751.75614022455,0.000175,0.0029512161696931623
2023-11-02,-0.00911108311265707,-1.0,-0.35,0.020693167330820383,-0.007417608565787133,88093.43035365017,0.000175,0.003126216169693162
2023-11-03,-0.01727176085114479,-1.0,-0.27999999999999997,-0.005181256157941627,0.0014157517242236555,88218.14877956612,3.5000000000000004e-05,0.003161216169693162
2023-11-06,-0.020694440230727196,-1.0,-0.27999999999999997,0.014605395555258749,-0.0040895107554724495,87857.37971130421,0.0,0.003161216169693162
2023-11-07,-0.031157875433564186,-1.0,-0.27999999999999997,0.014450618361676382,-0.004046173141269386,87501.89354125402,0.0,0.003161216169693162
2023-11-08,-0.037051811814308167,-1.0,-0.2781749459981968,0.0058850080032439855,-0.0016379743105022532,87358.56768751313,9.125270009015807e-07,0.0031621286966940637
2023-11-09,-0.03933839127421379,-1.0,-0.2793828615662777,-0.0026246227326394145,0.0007326706517926625,87422.57274624042,6.03957784040432e-07,0.0031627326544781042
2023-11-10,-0.03737523779273033,-1.0,-0.27976599369728633,0.023220239232724538,-0.006496424868897398,86854.63857054875,1.9156606550432832e-07,0.0031629242205436087
2023-11-13,-0.03873930126428604,-1.0,-0.26382878806175014,-0.008583650164168621,0.002256645417140882,87050.6386926364,7.968602817768095e-06,0.0031708928233613767
2023-11-14,-0.029237011447548866,-1.0,-0.25945279401015503,0.014285533130016459,-0.0037086094815332034,86727.80186860738,2.187997025797556e-06,0.0031730808203871744
2023-11-15,-0.032672423869371414,-1.0,-0.258790163358925,0.00304101921356259,-0.0007873171743811074,86659.51958069991,3.3131532561500586e-07,0.0031734121357127896
2023-11-16,-0.031513527035713196,-1.0,-0.26347728524491726,0.009042178683953628,-0.002384752253290557,86452.85809611075,2.3435609429961204e-06,0.0031757556966557857
2023-11-17,-0.03127792105078697,-1.0,-0.2637973135440205,-0.00010540426436234096,2.7645347625317672e-05,86455.24811542602,1.600141495516072e-07,0.0031759157108053374
2023-11-20,-0.023454103618860245,-1.0,-0.2799404702532083,0.009278178578360219,-0.002605409252673997,86229.99681204386,8.071578354593906e-06,0.0031839872891599313
2023-11-21,-0.02487289160490036,-1.0,-0.2799523500436651,-0.0042307598150537196,0.0011844052127993623,86332.12806976771,5.93989522840177e-09,0.00318399322905516
2023-11-22,-0.011693988926708698,-1.0,-0.27595921721303157,0.003514342968851558,-0.0009718119011177141,86248.22948026069,1.9965664153167585e-06,0.0031859897954704766
2023-11-24,-3.252178430557251e-05,0.0,0.0,-0.007004232405385613,-0.00013797960860651578,86236.328983314,0.00013797960860651578,0.0033239694040769923
2023-11-27,0.01258036494255066,1.0,0.35,-0.0009475835199999061,-0.0005066542319999671,86192.63698228246,0.000175,0.003498969404076992
2023-11-28,0.01979047805070877,1.0,0.35,0.00321408445830218,0.0011249295604057628,86289.59762751315,0.0,0.003498969404076992
2023-11-29,0.01625955104827881,1.0,0.35,-0.005409660220900059,-0.0018933810773150205,86126.21853619609,0.0,0.003498969404076992
2023-11-30,0.009603776037693024,1.0,0.35,0.0030626190725664415,0.0010719166753982545,86218.53866603403,0.0,0.003498969404076992
2023-12-01,0.0016010701656341553,0.0,0.35,0.006791407117642034,0.0023769924911747117,86423.47948504325,0.0,0.003498969404076992
2023-12-04,-0.005160417407751083,-1.0,-0.35,-0.009464584013712196,0.0029626044047992685,86679.51806604372,0.00035,0.003848969404076992
2023-12-05,-0.011170752346515656,-1.0,-0.35,0.02106326426269689,-0.007372142491943911,86040.50430772781,0.0,0.003848969404076992
2023-12-06,-0.018717104569077492,-1.0,-0.35,-0.005687073990547908,0.001990475896691768,86211.76585769154,0.0,0.003848969404076992
2023-12-07,-0.023532910272479057,-1.0,-0.35,0.010139330519279843,-0.0035487656817479447,85905.82050165288,0.0,0.003848969404076992
2023-12-08,-0.028063757345080376,-1.0,-0.35,0.007412321272912026,-0.002594312445519209,85682.9539623829,0.0,0.003848969404076992
2023-12-11,-0.030288705602288246,-1.0,-0.35,-0.012927265784934194,0.004524543024726968,86070.6301740714,0.0,0.003848969404076992
2023-12-12,-0.02839864417910576,-1.0,-0.35,0.00792014350112491,-0.0027720502253937183,85832.03806429758,0.0,0.003848969404076992
2023-12-13,-0.033496759831905365,-1.0,-0.35,0.01669148194565717,-0.005842018680980009,85330.60569449936,0.0,0.003848969404076992
2023-12-14,-0.036301299929618835,-1.0,-0.35,0.0007577033170569347,-0.00026519616096992715,85307.97634545594,0.0,0.003848969404076992
2023-12-15,-0.039894863963127136,-1.0,-0.35,-0.002725869031747985,0.0009540541611117947,85389.36477526434,0.0,0.003848969404076992
2023-12-18,-0.03103584796190262,-1.0,-0.35,-0.008503357831011304,0.0029761752408539563,85643.49848854073,0.0,0.003848969404076992
2023-12-19,-0.03643375635147095,-1.0,-0.35,0.00536028637515118,-0.0018761002313029127,85482.82270121679,0.0,0.003848969404076992
2023-12-20,-0.03501163795590401,-1.0,-0.35,-0.010713985438186024,0.003749894903365108,85803.37430238936,0.0,0.003848969404076992
2023-12-21,-0.03308047354221344,-1.0,-0.35,-0.0007700343860593817,0.0002695120351207836,85826.49934441784,0.0,0.003848969404076992
2023-12-22,-0.04125966876745224,-1.0,-0.35,-0.005547237203131883,0.001941533021096159,85993.13432698011,0.0,0.003848969404076992
2023-12-26,-0.03954719379544258,-1.0,-0.35,-0.0028410520716203314,0.000994368225067116,86078.64316732879,0.0,0.003848969404076992
2023-12-27,-0.03765709698200226,-1.0,-0.35,0.000517983101899322,-0.00018129408566476267,86063.0376184205,0.0,0.003848969404076992
2023-12-28,-0.03280387073755264,-1.0,-0.35,0.0022261103612430944,-0.000779138626435083,85995.98258150365,0.0,0.003848969404076992
2023-12-29,-0.033369164913892746,-1.0,-0.35,-0.0054239325378530046,0.0018983763882485514,86159.2353243206,0.0,0.003848969404076992
2024-01-02,-0.018582783639431,-1.0,-0.35,-0.035786675695127945,0.01252533649329478,87238.40873876268,0.0,0.003848969404076992
2024-01-03,-0.01021605171263218,-1.0,-0.2782598362418005,-0.007487657809578385,0.0020476443540488206,87417.04197387282,3.587008187909974e-05,0.003884839485956092
2024-01-04,-0.0039010904729366302,0.0,0.0,-0.012700094453485189,-0.00013912991812090026,87404.87964798062,0.00013912991812090026,0.004023969404076992
2024-01-05,0.01105976477265358,1.0,0.35,-0.0040129403320378065,-0.0015795291162132323,87266.82109567751,0.000175,0.004198969404076992
2024-01-08,0.01379353180527687,1.0,0.35,0.024174823621713637,0.008461188267599772,88005.20209848299,0.0,0.004198969404076992
2024-01-09,0.013159830123186111,1.0,0.27379590630408857,-0.0022633261730437004,-0.00065779148765822,87947.31302567296,3.8102046847955706e-05,0.004237071450924948
2024-01-10,0.02190682291984558,1.0,0.27858030575230597,0.005671192734198138,0.0015774904061490647,88086.04906821754,2.3921997241087014e-06,0.004239463650649056
2024-01-11,0.024687688797712326,1.0,0.27999999999999997,-0.003222489477247459,-0.0009030069007531353,88006.50675804885,7.098471238470017e-07,0.0042401734977729035
2024-01-12,0.04513440281152725,1.0,0.27999999999999997,0.0017782361867491048,0.0004979061322897493,88050.32573744509,0.0,0.0042401734977729035
2024-01-16,0.05329154059290886,1.0,0.35,-0.012317009693115888,-0.00434595339259056,87667.66312558773,3.5000000000000004e-05,0.004275173497772904
2024-01-17,0.06458257138729095,1.0,0.35,-0.0051736077411094206,-0.001810762709388297,87508.9177903807,0.0,0.004275173497772904
2024-01-18,0.05561304837465286,1.0,0.35,0.03257061784756421,0.011399716246647472,88506.49462224224,0.0,0.004275173497772904
2024-01-19,0.0511334091424942,1.0,0.24610044103594175,0.01553303882736623,0.0037707379265612077,88840.22941826133,5.1949779482029114e-05,0.004327123277254933
2024-01-22,0.05020970106124878,1.0,0.23803887124263143,0.012163300777730424,0.002891307602818916,89097.09384901452,4.030784896655162e-06,0.004331154062151588
2024-01-23,0.04158736765384674,1.0,0.2359910729273065,0.006653240170583441,0.0015690813871413794,89236.8944406214,1.0238991576624611e-06,0.0043321779613092505
2024-01-24,0.037641242146492004,1.0,0.23468232196976518,-0.0034840202846806445,-0.0008182923456773866,89163.87257294862,6.543754787706608e-07,0.004332832336788021
2024-01-25,0.0295531265437603,1.0,0.23528046393737642,-0.0016966170625741794,-0.0003994799205903274,89128.25339621365,2.990709838056188e-07,0.004333131407771826
2024-01-26,0.01903345063328743,1.0,0.23546317102765768,-0.009012894654076953,-0.0021222961089323237,88939.09685083493,9.135354514062943e-08,0.004333222761316967
2024-01-29,0.02077294886112213,1.0,0.23295438706950597,-0.003585754029115984,-0.0008365715240138014,88864.69293503801,1.2543919790758556e-06,0.004334477153296043
2024-01-30,0.02901020273566246,1.0,0.23280245685629727,-0.019245779901536086,-0.0044805408102997525,88466.5310517478,7.596510660434764e-08,0.004334553118402648
2024-01-31,0.029400326311588287,1.0,0.1399390923297341,-0.01935747453980119,-0.002755299099158997,88222.77929843521,4.643168226328159e-05,0.0043809848006659295
2024-02-01,0.016118384897708893,1.0,0.2513791427944067,0.013340565977238317,0.0032978200145180585,88513.722145742,5.572002523233631e-05,0.004436704825898266
2024-02-02,0.0026286840438842773,0.0,0.2473791789956736,-0.005405214523783064,-0.0013391375130883119,88395.19009999356,1.9999818993665514e-06,0.0044387048077976325
2024-02-05,-0.01121707633137703,-1.0,-0.2527082171535093,0.009846585164413169,-0.002738356680023637,88153.13254070128,0.00025004369807459144,0.004688748505872224
2024-02-06,-0.0038204342126846313,0.0,-0.25124560507130156,0.00863181841817684,-0.002169437747381549,87961.88980741755,7.313060411038574e-07,0.004689479811913328
2024-02-07,-0.005311544984579086,-1.0,-0.2704075047596561,0.0005812641391462758,-0.00016675913531699125,87947.22135873242,9.580949844177261e-06,0.004699060761757506
2024-02-08,-0.009808560833334923,-1.0,-0.2709290617942959,-0.0057547290523792816,0.0015588625645241764,88084.31898976247,2.6077851731989846e-07,0.004699321540274826
2024-02-09,-0.012509051710367203,-1.0,-0.26990778364947937,0.004093951885443037,-0.0011055001188399456,87986.94176465135,5.106390724082533e-07,0.004699832179347234
2024-02-12,-0.02449634298682213,-1.0,-0.2701692806654603,-0.009001981678544269,0.0024319281661479676,88200.91968658203,1.3074850799046912e-07,0.004699962927855224
2024-02-13,-0.02398311346769333,-1.0,-0.2659583325381273,-0.011274474272667256,0.0029964349037389323,88465.20800087278,2.1054740636665125e-06,0.004702068401918891
2024-02-14,-0.029762351885437965,-1.0,-0.26708927864539606,-0.00480968780965485,0.0012840505745366345,88578.8018020328,5.654730536343855e-07,0.004702633874972525
2024-02-15,-0.02693352662026882,-1.0,-0.2672679530468914,-0.0015747166379644906,0.00042078195525690446,88616.07416344938,8.933720074766338e-08,0.004702723212173273
2024-02-16,-0.02761892043054104,-1.0,-0.35,-0.008430521995256735,0.0029093166748633027,88873.88638567402,4.13660234765543e-05,0.004744089235649827
2024-02-20,-0.02776709757745266,-1.0,-0.35,-0.0041138124369093365,0.0014398343529182676,89001.85006036947,0.0,0.004744089235649827
2024-02-21,-0.034751035273075104,-1.0,-0.35,0.004186185122653674,-0.0014651647929287857,88871.4476831555,0.0,0.004744089235649827
2024-02-22,-0.036436401307582855,-1.0,-0.35,0.011243699203556501,-0.0039352947212447755,88521.71234421858,0.0,0.004744089235649827
2024-02-23,-0.03792191296815872,-1.0,-0.35,-0.010033907919216767,0.0035118677717258682,88832.58889289823,0.0,0.004744089235649827
2024-02-26,-0.033917512744665146,-1.0,-0.35,-0.007451394722718052,0.002607988152951318,89064.2632323269,0.0,0.004744089235649827
2024-02-27,-0.027696067467331886,-1.0,-0.35,0.008114367629836083,-0.002840028670442629,88811.31817123525,0.0,0.004744089235649827
2024-02-28,-0.02690236270427704,-1.0,-0.35,-0.0066253847938637644,0.0023188846778523175,89017.2613761624,0.0,0.004744089235649827
2024-02-29,-0.023035703226923943,-1.0,-0.35,-0.0036930779211178377,0.001292577272391243,89132.32306506774,0.0,0.004744089235649827
2024-03-01,-0.019167330116033554,-1.0,-0.35,-0.0060305993798344115,0.0021107097829420438,89320.45553133753,0.0,0.004744089235649827
2024-03-04,-0.006783768534660339,-1.0,-0.35,-0.025381196173331344,0.00888341866066597,90113.9265327838,0.0,0.004744089235649827
2024-03-05,-0.005118397995829582,-1.0,-1.0,-0.028440905885228962,0.028115905885228963,92647.56121012798,0.00032500000000000004,0.005069089235649827
2024-03-06,0.0008548647165298462,0.0,0.0,-0.005878027601015634,-0.0005,92601.23742952292,0.0005,0.005569089235649827
2024-03-07,0.003146439790725708,0.0,0.0,-0.0007097925422800966,-0.0,92601.23742952292,0.0,0.005569089235649827
2024-03-08,0.004857264459133148,1.0,1.0,0.010236709383779408,0.009736709383779407,93502.86876695255,0.0005,0.0060690892356498275
2024-03-11,0.007999526336789131,1.0,1.0,0.011831566416096617,0.011831566416096617,94609.15416886432,0.0,0.0060690892356498275
2024-03-12,0.0228857584297657,1.0,1.0,0.0027785307007008875,0.0027785307007008875,94872.02860828985,0.0,0.0060690892356498275
2024-03-13,0.028808942064642906,1.0,1.0,-0.012122489380833379,-0.012122489380833379,93721.94344894774,0.0,0.0060690892356498275
2024-03-14,0.04561438784003258,1.0,1.0,0.010927360365894367,0.010927360365894367,94746.07689920637,0.0,0.0060690892356498275
2024-03-15,0.05020926892757416,1.0,1.0,-0.002196435647230266,-0.002196435647230266,94537.97323846973,0.0,0.0060690892356498275
2024-03-18,0.05932639166712761,1.0,1.0,0.0063723385257676846,0.0063723385257676846,95140.40120748522,0.0,0.0060690892356498275
2024-03-19,0.054579541087150574,1.0,1.0,0.013585071825738204,0.013585071825738204,96432.89039141846,0.0,0.0060690892356498275
2024-03-20,0.05360504984855652,1.0,0.8,0.014709098599650972,0.011667278879720779,97557.99981679268,9.999999999999998e-05,0.006169089235649828
2024-03-21,0.05048943683505058,1.0,0.7799994428754081,-0.04085743933859787,-0.03187878019998441,94447.96978388302,1.000027856229596e-05,0.006179089514212124
2024-03-22,0.04772999510169029,1.0,0.6466497707210966,0.005310246580856548,0.003367194897906218,94765.9945058569,6.667483607715574e-05,0.006245764350289279
2024-03-25,0.04751809313893318,1.0,0.6447675355014525,-0.00830050561655149,-0.005352837667409691,94258.7275208764,9.41117609822073e-07,0.006246705467899101
2024-03-26,0.053545910865068436,1.0,0.644108422634571,-0.0066724081557022474,-0.0042980838487768624,93853.59560651267,3.2955643344073636e-07,0.006247035024332542
2024-03-27,0.06097697094082832,1.0,0.6531153287777722,0.02121258145669014,0.013849758659239854,95153.44525496477,4.503453071600605e-06,0.006251538477404142
2024-03-28,0.05879662558436394,1.0,0.3826914822612389,-0.010559268716601622,-0.00417615412000927,94756.06980253017,0.00013521192325826668,0.006386750400662409
2024-04-01,0.0664731115102768,1.0,0.38002552307639215,-0.008455692401684534,-0.0032147119075156627,94451.4563366266,1.3329795924233723e-06,0.006388083380254832
2024-04-02,0.07970858365297318,1.0,0.3791194288871582,-0.00699881160115623,-0.002653838504213784,94200.79742502139,4.5304709461696513e-07,0.0063885364273494494
2024-04-03,0.08636386692523956,1.0,0.4014835111784346,0.004797587007163706,0.0019149700356744844,94381.18912942694,1.11820411456382e-05,0.006399718468495088
2024-04-04,0.08781567960977554,1.0,0.7056929244408056,-0.004892397478977628,-0.0036046349910977323,94040.9793925896,0.00015210470663118547,0.006551823175126273
2024-04-05,0.09806710481643677,1.0,0.7067556955373113,0.004501821277567597,0.003181156442663702,94340.13846005875,5.313855482528828e-07,0.006552354560674526
2024-04-08,0.10673953592777252,1.0,0.7049074833234034,-0.0066635401623391655,-0.004698103431965878,93896.91873178742,9.241061069539813e-07,0.00655327866678148
2024-04-09,0.10067524760961533,1.0,0.7115891269498258,0.007242336981147179,0.005150227427677747,94380.5092180143,3.3408218132112145e-06,0.006556619488594691
2024-04-10,0.10288317501544952,1.0,0.7214573118855735,-0.011139003819512272,-0.008041249845176334,93621.57196287728,4.9340924678738515e-06,0.006561553581062565
2024-04-11,0.10325316339731216,1.0,0.7126142358060902,0.04327073046166818,0.030830916982673238,96508.01087585212,4.421538039741657e-06,0.006565975119102306
2024-04-12,0.08281062543392181,1.0,0.36312169793961835,0.00862669943595007,0.0029577954778637013,96793.46183399834,0.0001747462689332359,0.006740721388035542
2024-04-15,0.0818772166967392,1.0,0.36451058346251464,-0.021863450395346096,-0.0079701535028728,96022.00308510692,6.944427614481441e-07,0.00674141583079699
2024-04-16,0.08057859539985657,1.0,0.3480369746053413,-0.019167312210842558,-0.006679170157606245,95380.6557876273,8.23680442858668e-06,0.006749652635225576
2024-04-17,0.08828753978013992,1.0,0.3390761246510122,-0.008147448778114463,-0.0027670857824528415,95116.72933107632,4.480424977164527e-06,0.006754133060202741
2024-04-18,0.09096020460128784,1.0,0.34463230221672236,-0.00571436375002965,-0.001972132423659356,94929.14654513008,2.7780887828550703e-06,0.006756911148985596
2024-04-19,0.08445092290639877,1.0,0.35379774724180363,-0.012212488787520126,-0.004325333743752947,94518.54630431275,4.582722512540632e-06,0.006761493871498137
2024-04-22,0.08175379782915115,1.0,0.6544819182510115,0.0050909315553675505,0.003181580564536956,94819.26467422284,0.00015034208550460397,0.006911835957002741
2024-04-23,0.07514705508947372,1.0,0.6547277516209679,0.00639145678958708,0.0041845412167439405,95216.03979539347,1.2291668497815823e-07,0.006911958873687719
2024-04-24,0.07195514440536499,1.0,0.6535994526342661,0.012702376811808191,0.008301702381858676,96006.49501975403,5.64149493350874e-07,0.006912523023181069
2024-04-25,0.0755607932806015,1.0,0.40172429368079476,0.005147401451854439,0.001941898633060986,96192.92990119787,0.00012593757947673568,0.007038460602657805
2024-04-26,0.08676177263259888,1.0,0.6789278161562979,-0.003472878682716951,-0.002496435701070532,95952.79043680195,0.0001386017612377516,0.007177062363895557
2024-04-29,0.09432658553123474,1.0,0.6870384675741917,0.02480787035773857,0.01703990590865098,97587.81695751757,4.0553257089468994e-06,0.007181117689604504
2024-04-30,0.0698457658290863,1.0,0.6430372737013827,-0.018270675217055943,-0.011770725777195477,96439.13752491548,2.2000596936404494e-05,0.007203118286540908
2024-05-01,0.07148538529872894,1.0,0.3882215794872418,-0.006047148120686963,-0.002475041241913469,96200.44668220675,0.00012740784710707048,0.0073305261336479785
2024-05-02,0.07519252598285675,1.0,0.3873843255738462,0.022032017665922776,0.008534439677587864,97021.46359137306,4.1862695669778183e-07,0.007330944760604676
